::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194907
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/css/index.css HTTP/1.1" 200 4772
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89666
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/ol/proj4js-2.3.14.js HTTP/1.1" 200 74192
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/index.js HTTP/1.1" 200 15456
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/ol/jsts.min.js HTTP/1.1" 200 478058
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80426
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/ol/ol.css HTTP/1.1" 200 3729
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/ol/ol.js HTTP/1.1" 200 654673
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/ol/ol.css.map HTTP/1.1" 404 721
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css.map HTTP/1.1" 200 522639
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/ol/ol.js.map HTTP/1.1" 404 721
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/ol/jsts.min.js.map HTTP/1.1" 404 721
::1 - - [29/Apr/2023:01:28:34 +0900] "GET /resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 333078
::1 - - [29/Apr/2023:01:28:36 +0900] "GET /resources/images/edu.svg HTTP/1.1" 200 2024
::1 - - [29/Apr/2023:01:28:36 +0900] "GET /resources/images/public.svg HTTP/1.1" 200 2302
::1 - - [29/Apr/2023:01:28:36 +0900] "GET /resources/images/health.svg HTTP/1.1" 200 849
::1 - - [29/Apr/2023:01:28:36 +0900] "GET /resources/images/safetyTotal.svg HTTP/1.1" 200 1820
::1 - - [29/Apr/2023:01:28:36 +0900] "GET /resources/images/safe.svg HTTP/1.1" 200 3387
::1 - - [29/Apr/2023:01:28:36 +0900] "GET /resources/images/accident.svg HTTP/1.1" 200 5741
::1 - - [29/Apr/2023:01:28:36 +0900] "GET /resources/images/police.svg HTTP/1.1" 200 1234
::1 - - [29/Apr/2023:01:28:40 +0900] "GET /resources/images/public2.svg HTTP/1.1" 200 634
::1 - - [29/Apr/2023:01:28:41 +0900] "GET /resources/images/accident2.svg HTTP/1.1" 200 2289
::1 - - [29/Apr/2023:01:28:41 +0900] "GET /resources/images/police2.svg HTTP/1.1" 200 1440
::1 - - [29/Apr/2023:01:28:47 +0900] "GET /safety?sort=accident HTTP/1.1" 200 2577
::1 - - [29/Apr/2023:01:28:50 +0900] "GET / HTTP/1.1" 200 5406
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/ol/ol.css HTTP/1.1" 200 3729
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/bootstrap-5.2.3-dist/css/bootstrap.min.css HTTP/1.1" 200 194907
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/css/index.css HTTP/1.1" 200 4772
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/ol/proj4js-2.3.14.js HTTP/1.1" 200 74192
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/ol/jsts.min.js HTTP/1.1" 200 478058
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/jquery-3.6.1.min.js HTTP/1.1" 200 89666
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/ol/ol.js HTTP/1.1" 200 654673
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/bootstrap-5.2.3-dist/js/bootstrap.bundle.min.js HTTP/1.1" 200 80426
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/index.js HTTP/1.1" 200 15456
::1 - - [29/Apr/2023:01:28:50 +0900] "GET /resources/js/ol/ol.css.map HTTP/1.1" 404 721
